corridor_id,segment_id,region,length_km,centroid_lat,centroid_lon,worldcover_tree_pct,worldcover_shrub_grass_pct,worldcover_built_pct,worldcover_bare_pct,sentinel2_ndvi_mean,sentinel2_ndmi_mean,sentinel2_ndvi_change,sentinel2_ndmi_change,vegetation_exposure_score,vegetation_dryness_score,vegetation_change_score,canopy_exposure_score,vegetation_score,vegetation_data_status,wildfire_exposure_score,wildfire_data_status,nearest_fire_km,eccc_weather_stress_score,weather_data_status,wind_gust_max_kmh,treatment_gap_score,treatment_data_status,outage_history_proxy_score,outage_data_status,terrain_score,terrain_data_status,planning_priority_score,planning_priority_level,top_reason_1,top_reason_2,top_reason_3,data_source_notes,as_of_date,tree_contact_exposure_proxy,wind_stress_score,wind_data_status,tree_contact_score_data_quality,tree_contact_missing_components,problem_type,recommended_planning_action,risk_pathway,explanation_short,current_priority_score,scenario_after_inspection_score,scenario_after_trimming_score,scenario_after_trimming_and_inspection_score,scenario_priority_reduction,scenario_mode,scenario_notes
SR-TX-3537,SR-TX-3537-S001,Surrey,4.987,49.232616,-122.86586,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,71.38,38.53,35.82,46.6,computed,59.84,synthetic_proxy,,55.36,computed,16.9,79.52,synthetic,50.0,unofficial_archive_proxy,60.97,derived_proxy,57.72,Medium,Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,51.08,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,57.72,54.73,50.61,47.65,10.07,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3537,SR-TX-3537-S002,Surrey,2.802,49.238646,-122.916739,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,66.75,38.53,35.82,45.44,computed,60.99,synthetic_proxy,,56.53,computed,16.9,78.25,synthetic,50.0,unofficial_archive_proxy,68.86,derived_proxy,58.49,Medium,Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,51.14,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,58.49,55.55,51.52,48.61,9.88,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1898,SR-TX-1898-S001,Surrey,4.935,49.243516,-122.825177,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,70.96,38.53,35.82,46.5,computed,61.82,synthetic_proxy,,57.45,computed,16.9,79.48,synthetic,50.0,unofficial_archive_proxy,58.34,derived_proxy,58.24,Medium,Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,50.59,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,58.24,55.25,51.14,48.18,10.06,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1898,SR-TX-1898-S002,Surrey,1.814,49.231351,-122.853164,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,73.39,38.53,35.82,47.1,computed,71.16,synthetic_proxy,,58.72,computed,16.9,81.11,synthetic,50.0,unofficial_archive_proxy,41.14,derived_proxy,59.03,Medium,Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,48.74,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,59.03,55.99,51.81,48.79,10.24,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1820,SR-TX-1820-S001,Surrey,0.005,49.217066,-122.961737,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,43.06,synthetic_proxy,,21.37,computed,16.9,46.55,synthetic,50.0,unofficial_archive_proxy,79.11,derived_proxy,42.79,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.6,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,42.79,41.04,37.99,36.09,6.7,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1571,SR-TX-1571-S001,Surrey,0.002,49.217091,-122.961823,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,35.15,synthetic_proxy,,21.37,computed,16.9,53.74,synthetic,50.0,unofficial_archive_proxy,89.8,derived_proxy,43.35,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,46.28,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.35,41.34,38.12,36.01,7.34,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3040,SR-TX-3040-S001,Surrey,0.005,49.21709,-122.961774,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,69.37,38.53,35.82,46.1,computed,57.6,synthetic_proxy,,60.09,computed,16.9,78.51,synthetic,50.0,unofficial_archive_proxy,59.46,derived_proxy,57.79,Medium,ECCC weather stress proxy,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,50.3,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,57.79,54.84,50.77,47.84,9.95,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1572,SR-TX-1572-S001,Surrey,0.019,49.217172,-122.961808,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,89.72,38.53,35.82,51.19,computed,69.66,synthetic_proxy,,57.98,computed,16.9,79.07,synthetic,50.0,unofficial_archive_proxy,43.17,derived_proxy,59.5,Medium,Wildfire exposure (CWFIS / placeholder),Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,52.01,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,59.5,56.54,52.2,49.19,10.31,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3039,SR-TX-3039-S001,Surrey,0.019,49.217175,-122.961798,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,70.41,38.53,35.82,46.36,computed,69.66,synthetic_proxy,,60.41,computed,16.9,79.07,synthetic,50.0,unofficial_archive_proxy,43.17,derived_proxy,58.78,Medium,Wildfire exposure (CWFIS / placeholder),ECCC weather stress proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,48.15,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,58.78,55.82,51.72,48.77,10.01,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2092,SR-TX-2092-S001,Surrey,0.019,49.217176,-122.961735,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,39.34,synthetic_proxy,,21.37,computed,16.9,83.42,synthetic,50.0,unofficial_archive_proxy,84.13,derived_proxy,48.08,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,49.88,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,48.08,44.95,41.07,38.07,10.01,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2093,SR-TX-2093-S001,Surrey,0.025,49.217149,-122.961672,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,35.15,synthetic_proxy,,21.37,computed,16.9,53.74,synthetic,50.0,unofficial_archive_proxy,89.8,derived_proxy,43.35,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,46.28,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.35,41.34,38.12,36.01,7.34,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2867,SR-TX-2867-S001,Surrey,0.251,49.217255,-122.963178,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,49.79,synthetic_proxy,,21.37,computed,16.9,53.88,synthetic,50.0,unofficial_archive_proxy,70.02,derived_proxy,44.32,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.33,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,44.32,42.3,39.09,36.97,7.35,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2304,SR-TX-2304-S001,Surrey,0.284,49.217303,-122.963245,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,37.54,synthetic_proxy,,21.37,computed,16.9,54.68,synthetic,50.0,unofficial_archive_proxy,86.56,derived_proxy,43.65,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,45.93,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.65,41.6,38.36,36.22,7.43,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1823,SR-TX-1823-S001,Surrey,3.512,49.21724,-122.940989,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,35.15,synthetic_proxy,,21.37,computed,16.9,53.74,synthetic,50.0,unofficial_archive_proxy,89.8,derived_proxy,43.35,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,46.28,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.35,41.34,38.12,36.01,7.34,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1605,SR-TX-1605-S001,Surrey,0.499,49.223427,-122.91879,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,76.23,38.53,35.82,47.81,computed,59.76,synthetic_proxy,,64.82,computed,16.9,76.01,synthetic,50.0,unofficial_archive_proxy,65.02,derived_proxy,59.77,Medium,ECCC weather stress proxy,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,52.13,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,59.77,56.92,52.82,49.94,9.83,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1604,SR-TX-1604-S001,Surrey,2.197,49.228076,-122.930788,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,43.06,synthetic_proxy,,21.37,computed,16.9,46.55,synthetic,50.0,unofficial_archive_proxy,79.11,derived_proxy,42.79,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.6,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,42.79,41.04,37.99,36.09,6.7,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
